sequence_name,hamming_distance,overlap_length,hamming_per_overlap,sampling_date_str,sampling_date,days_since_ref,overlap_coverage
IND/GBRC1250/2021|2021-05-11,6,3816,0.0015723270440251573,2021-05-11,2021-05-11,502,0.9984301412872841
ETH/S14/2021|2021-02-04,4,3822,0.0010465724751439038,2021-02-04,2021-02-04,406,1
MMR/DSMRC040/2021|2021-11-03,7,3816,0.0018343815513626835,2021-11-03,2021-11-03,678,0.9984301412872841
IND/KA-NIMH-SEQ-102/2020|2020-12-31,2,3822,5.232862375719519e-4,2020-12-31,2020-12-31,371,1
IND/GBRC463/2021|2021-02-23,7,3813,0.0018358248098610018,2021-02-23,2021-02-23,425,0.9976452119309263
NOR/Bergen-02/2020|2020-09-25,2,3822,5.232862375719519e-4,2020-09-25,2020-09-25,274,1
BGD/Laila_654/2021|2021-08-14,9,3816,0.0023584905660377358,2021-08-14,2021-08-14,597,0.9984301412872841
MYS/M_C15472/2021|2021-11-30,14,3816,0.003668763102725367,2021-11-30,2021-11-30,705,0.9984301412872841
SouthAfrica/NHLS-UCT-GS-9025/2020|2020-12-28,8,3642,0.002196595277320154,2020-12-28,2020-12-28,368,0.9529042386185244
IND/IITRnCoV46/2020|2020-09-07,4,3602,0.001110494169905608,2020-09-07,2020-09-07,256,0.9424385138670853
Wales/PHWC-166C8B/2020|2020-06-27,1,3822,2.6164311878597594e-4,2020-06-27,2020-06-27,184,1
OU515862|2021-07-19,7,3816,0.0018343815513626835,2021-07-19,2021-07-19,571,0.9984301412872841
MRT/INRSP59582/2021|2021-09-29,8,2974,0.0026899798251513113,2021-09-29,2021-09-29,643,0.7781266352694924
IND/INSACOG-GBRC1382/2021|2021-02-28,8,3813,0.002098085496984002,2021-02-28,2021-02-28,430,0.9976452119309263
CHN/SH-P104-B-3-Europe-UK/2020|2020-03-27,0,3822,0,2020-03-27,2020-03-27,92,1
IND/INSACOG-GBRC1372/2021|2021-02-23,9,3775,0.0023841059602649007,2021-02-23,2021-02-23,425,0.9877027734170591
IND/GBRC717/2021|2021-04-23,7,3816,0.0018343815513626835,2021-04-23,2021-04-23,484,0.9984301412872841
SLE/SL12/2021|2021-01-27,4,3822,0.0010465724751439038,2021-01-27,2021-01-27,398,1
LR963405|2020-06-01,1,3404,2.937720329024677e-4,2020-06-01,2020-06-01,158,0.8906331763474621
PAK/SARS-CoV-2_120/2020|2020-04-22,2,3822,5.232862375719519e-4,2020-04-22,2020-04-22,118,1
PAK/SARS-CoV-2_136/2020|2020-03-16,2,3822,5.232862375719519e-4,2020-03-16,2020-03-16,81,1
GHA/WACCBIP_nCoV_GS111/2021|2021-01-06,7,3813,0.0018358248098610018,2021-01-06,2021-01-06,377,0.9976452119309263
IND/GBRC440/2020|2020-11-10,2,3822,5.232862375719519e-4,2020-11-10,2020-11-10,320,1
EGY/NRC1/2020|2020-05-01,3,3822,7.849293563579278e-4,2020-05-01,2020-05-01,127,1
MAR/FMP80/2021|2021-01-08,7,3813,0.0018358248098610018,2021-01-08,2021-01-08,379,0.9976452119309263
EGY/PHARCO-ARMY009/2021|2021-02-09,1,3822,2.6164311878597594e-4,2021-02-09,2021-02-09,411,1
IND/GBRC593a/2021|2021-02-20,7,3767,0.0018582426333952748,2021-02-20,2021-02-20,422,0.9856096284667714
BGD/icddrb-CHAMPS-BDAA02205/2021|2021-02-06,1,3822,2.6164311878597594e-4,2021-02-06,2021-02-06,408,1
NGA/CV185/2020|2020-06-13,2,3822,5.232862375719519e-4,2020-06-13,2020-06-13,170,1
RUS/Primorye_509/2021|2021-12-20,9,3812,0.00236096537250787,2021-12-20,2021-12-20,725,0.9973835688121402
LBY/BTRCLibyaSARS-CoV-2WGS-23/2021|2021-02-25,2,3822,5.232862375719519e-4,2021-02-25,2021-02-25,427,1
MMR/DSMRC012/2021|2021-05-28,15,3822,0.003924646781789639,2021-05-28,2021-05-28,519,1
HG994163|2020-05-19,1,3822,2.6164311878597594e-4,2020-05-19,2020-05-19,145,1
EGY/CPHL-NRC-4/2020|2020-04-07,1,3705,2.699055330634278e-4,2020-04-07,2020-04-07,103,0.9693877551020408
ETH/39650_S8_L001_1/2020|2020-12-20,2,3819,5.236973029588898e-4,2020-12-20,2020-12-20,360,0.9992150706436421
Finland/FIN-UH25M-Caco2-P3/2020|2020-03-26,1,3822,2.6164311878597594e-4,2020-03-26,2020-03-26,91,1
PER/UPCH_cov0431/2021|2021-02-02,8,3801,0.002104709287029729,2021-02-02,2021-02-02,404,0.9945054945054945
Pakistan/UHS2-Pak-21/2021|2021-05-01,9,3813,0.0023603461841070024,2021-05-01,2021-05-01,492,0.9976452119309263
PHL/COVID51005/2021|2021-03-12,11,3646,0.0030170049369171695,2021-03-12,2021-03-12,442,0.9539508110936682
Colombia/UW20112534311/2020|2020-11-25,1,3822,2.6164311878597594e-4,2020-11-25,2020-11-25,335,1
UGA/MUWRP-JIN200233/2020|2020-09-02,4,3822,0.0010465724751439038,2020-09-02,2020-09-02,251,1
NGA/BCVL-3475/2020|2020-07-16,1,3795,2.6350461133069827e-4,2020-07-16,2020-07-16,203,0.9929356357927787
NGA/BCVL-3645/2020|2020-07-17,1,3822,2.6164311878597594e-4,2020-07-17,2020-07-17,204,1
CHN/6367/2021|2021-05-31,8,3816,0.0020964360587002098,2021-05-31,2021-05-31,522,0.9984301412872841
CHN/6178/2021|2021-06-02,8,3717,0.0021522733387140166,2021-06-02,2021-06-02,524,0.9725274725274725
CMR/CERI-KRISP-K026908/2021|2021-04-09,9,3822,0.002354788069073783,2021-04-09,2021-04-09,470,1
USA/MI-MDHHS-SC26937/2020|2020-05-04,1,3719,2.6888948642108095e-4,2020-05-04,2020-05-04,130,0.9730507587650444
KOR/235-Day1/2020|2020-04-17,0,3821,0,2020-04-17,2020-04-17,113,0.999738356881214
MEX/TLA-429/2020|2020-03-27,1,3822,2.6164311878597594e-4,2020-03-27,2020-03-27,92,1
Wuhan/WIV07/2019|2019-12-30,0,3822,0,2019-12-30,2019-12-30,4,1
Wuhan/WIV02/2019|2019-12-30,1,3822,2.6164311878597594e-4,2019-12-30,2019-12-30,4,1
IND/166/2020|2020-01-31,1,3822,2.6164311878597594e-4,2020-01-31,2020-01-31,36,1
IND/GBRC44/2020|2020-04-29,2,3822,5.232862375719519e-4,2020-04-29,2020-04-29,125,1
EGY/CUNCI-HGC7I029/2020|2020-07-19,1,3822,2.6164311878597594e-4,2020-07-19,2020-07-19,206,1
USA/WA-S2304/2020|2020-06-12,1,3822,2.6164311878597594e-4,2020-06-12,2020-06-12,169,1
VEN/3NE/2020|2020-04-10,1,3822,2.6164311878597594e-4,2020-04-10,2020-04-10,106,1
PHL/COVID-3593/2020|2020-06-29,3,3822,7.849293563579278e-4,2020-06-29,2020-06-29,186,1
IND/GBRC-376a/2020|2020-07-06,2,3822,5.232862375719519e-4,2020-07-06,2020-07-06,193,1
TUR/Trabzon_1708-2020/2020|2020-04-09,1,3822,2.6164311878597594e-4,2020-04-09,2020-04-09,105,1
IND/GBRC-375/2020|2020-07-09,2,3822,5.232862375719519e-4,2020-07-09,2020-07-09,196,1
IRN/COVID19-IRVSH6/2020|2020-05-01,1,3822,2.6164311878597594e-4,2020-05-01,2020-05-01,127,1
EGY/EGY-143/2020|2020-08-29,1,3822,2.6164311878597594e-4,2020-08-29,2020-08-29,247,1
IND/GBRC433/2020|2020-09-01,2,3822,5.232862375719519e-4,2020-09-01,2020-09-01,250,1
IND/GBRC431a/2020|2020-07-06,6,3810,0.0015748031496062992,2020-07-06,2020-07-06,193,0.9968602825745683
IND/INSACOG-GBRC1359/2020|2020-12-12,2,3766,5.310674455655868e-4,2020-12-12,2020-12-12,352,0.9853479853479854
IND/GBRC504/2020|2020-12-17,4,3822,0.0010465724751439038,2020-12-17,2020-12-17,357,1
ETH/AH-002/2020|2020-12-18,2,3822,5.232862375719519e-4,2020-12-18,2020-12-18,358,1
UGA/MUWRP-JIN210097/2021|2021-06-12,7,3816,0.0018343815513626835,2021-06-12,2021-06-12,534,0.9984301412872841
IND/RGCB-LMMD-12/2021|2021-05-11,7,3621,0.0019331676332504833,2021-05-11,2021-05-11,502,0.9474097331240189
KEN/KEM-20-07-54817/2020|2020-07-31,2,3822,5.232862375719519e-4,2020-07-31,2020-07-31,218,1
IND/523MN908947.3/2021|2021-09-25,8,3822,0.0020931449502878076,2021-09-25,2021-09-25,639,1
Mexico/BCN-SEARCH-102825/2020|2020-04-20,1,3822,2.6164311878597594e-4,2020-04-20,2020-04-20,116,1
MMR/NayPyiTaw-dsmrc-034/2021|2021-07-06,8,3816,0.0020964360587002098,2021-07-06,2021-07-06,558,0.9984301412872841
IDN/10752101010/2021|2021-04-01,3,3822,7.849293563579278e-4,2021-04-01,2021-04-01,462,1
CHN/S146-1287-246321/2021|2021-04-10,5,3822,0.0013082155939298796,2021-04-10,2021-04-10,471,1
OU470919|2021-03-18,8,3813,0.002098085496984002,2021-03-18,2021-03-18,448,0.9976452119309263
THA/CONI-0725/2021|2021-05-20,8,3629,0.002204464039680353,2021-05-20,2021-05-20,511,0.9495028780743067
CHN/SH-P178-4-North-America-Canada/2020|2020-06-22,1,3822,2.6164311878597594e-4,2020-06-22,2020-06-22,179,1
NGA/CV894/2021|2021-02-11,7,3813,0.0018358248098610018,2021-02-11,2021-02-11,413,0.9976452119309263
NGA/CV307/2020|2020-10-12,1,3822,2.6164311878597594e-4,2020-10-12,2020-10-12,291,1
CHN/Qingdao_20437/2020|2020-10-11,3,3822,7.849293563579278e-4,2020-10-11,2020-10-11,290,1
FRA/IHUCOVID-014801-Nova1M/2020|2020-05-01,1,3822,2.6164311878597594e-4,2020-05-01,2020-05-01,127,1
IND/NIB149855/2021|2021-04-23,8,3809,0.002100288789708585,2021-04-23,2021-04-23,484,0.9965986394557823
MLI/MAL0123/2021|2021-04-04,8,3813,0.002098085496984002,2021-04-04,2021-04-04,465,0.9976452119309263
CHN/6201/2021|2021-06-03,7,3643,0.0019214932747735384,2021-06-03,2021-06-03,525,0.9531658817373103
CHN/Hefei-299/2020|2020-02-08,1,3822,2.6164311878597594e-4,2020-02-08,2020-02-08,44,1
CHN/SH-P76-B-3-Europe-Italy/2020|2020-03-14,3,3822,7.849293563579278e-4,2020-03-14,2020-03-14,79,1
MEX/CMX-297/2021|2021-02-13,4,3822,0.0010465724751439038,2021-02-13,2021-02-13,415,1
PHL/COVID56628/2021|2021-03-29,10,3633,0.0027525461051472614,2021-03-29,2021-03-29,459,0.9505494505494505
PAK/SARS-CoV-2_149/2020|2020-06-01,2,3822,5.232862375719519e-4,2020-06-01,2020-06-01,158,1
MLI/UCRC68/2020|2020-03-18,1,3822,2.6164311878597594e-4,2020-03-18,2020-03-18,83,1
USA/WA-UW-4580/2020|2020-03-31,1,3822,2.6164311878597594e-4,2020-03-31,2020-03-31,96,1
EGY/CUNCI-HGC9I037/2020|2020-12-25,1,3818,2.6191723415400735e-4,2020-12-25,2020-12-25,365,0.998953427524856
IRQ/IRQ-BAS1/2020|2020-10-01,2,3822,5.232862375719519e-4,2020-10-01,2020-10-01,280,1
IRQ/NN_Erbil/2021|2021-01-20,4,3822,0.0010465724751439038,2021-01-20,2021-01-20,391,1
ARG/Cordoba-189-251/2020|2020-05-16,1,3822,2.6164311878597594e-4,2020-05-16,2020-05-16,142,1
PHL/PH-PGC-02812/2021|2021-01-24,7,3813,0.0018358248098610018,2021-01-24,2021-01-24,395,0.9976452119309263
EGY/PHARCO-ARMY001/2021|2021-02-09,1,3822,2.6164311878597594e-4,2021-02-09,2021-02-09,411,1
IND/ILS22/2020|2020-05-10,1,3822,2.6164311878597594e-4,2020-05-10,2020-05-10,136,1
IND/KA-NIMH-SEQ-100/2020|2020-12-31,4,3822,0.0010465724751439038,2020-12-31,2020-12-31,371,1
OZ062333|2021-05-27,12,3822,0.0031397174254317113,2021-05-27,2021-05-27,518,1
BTN/RCDC0006-SV210144/2021|2021-03-31,8,3813,0.002098085496984002,2021-03-31,2021-03-31,461,0.9976452119309263
PAK/IoM-I/2021|2021-01-07,2,3822,5.232862375719519e-4,2021-01-07,2021-01-07,378,1
IND/THSTI-BAL-41/2020|2020-04-07,1,3821,2.6171159382360636e-4,2020-04-07,2020-04-07,103,0.999738356881214
CHN/S181-1866-327706/2021|2021-08-08,9,3816,0.0023584905660377358,2021-08-08,2021-08-08,591,0.9984301412872841
VEN/DeA1365/2021|2021-04-17,13,3822,0.003401360544217687,2021-04-17,2021-04-17,478,1
MMR/DSMRC020/2021|2021-06-02,10,3822,0.0026164311878597592,2021-06-02,2021-06-02,524,1
MEX/SEARCH-4778-TIJ/2020|2020-08-22,3,3822,7.849293563579278e-4,2020-08-22,2020-08-22,240,1
MMR/DSMRC013/2021|2021-05-28,10,3822,0.0026164311878597592,2021-05-28,2021-05-28,519,1
PRT/PT_CBR_269681/2021|2021-12-05,8,3634,0.002201430930104568,2021-12-05,2021-12-05,710,0.9508110936682366
EGY/CCHE57357_W4_A061/2021|2021-08-30,8,3822,0.0020931449502878076,2021-08-30,2021-08-30,613,1
LR963458|2020-05-01,1,3822,2.6164311878597594e-4,2020-05-01,2020-05-01,127,1
CHL/Santiago-PUC_MVL_0091/2020|2020-03-29,1,3822,2.6164311878597594e-4,2020-03-29,2020-03-29,94,1
PAK/SARS-CoV-2_28/2020|2020-05-29,3,3822,7.849293563579278e-4,2020-05-29,2020-05-29,155,1
PAK/SARS-CoV-2_96/2020|2020-04-15,2,3822,5.232862375719519e-4,2020-04-15,2020-04-15,111,1
FIN/87HEL-VE6-H10/2020|2020-12-18,8,3813,0.002098085496984002,2020-12-18,2020-12-18,358,0.9976452119309263
PHL/PH-PGC-02826/2021|2021-01-21,8,3804,0.002103049421661409,2021-01-21,2021-01-21,392,0.9952904238618524
OV102153|2021-06-10,9,3813,0.0023603461841070024,2021-06-10,2021-06-10,532,0.9976452119309263
RUS/Primorye_4863/2020|2020-12-15,2,3822,5.232862375719519e-4,2020-12-15,2020-12-15,355,1
IND/IITRnCoV4/2020|2020-05-24,2,3602,5.55247084952804e-4,2020-05-24,2020-05-24,150,0.9424385138670853
SOM/NAMRU3_Mog_40/2021|2021-02-28,8,3595,0.0022253129346314327,2021-02-28,2021-02-28,430,0.9406070120355835
NGA/CV66/2020|2020-05-13,1,3822,2.6164311878597594e-4,2020-05-13,2020-05-13,139,1
GHA/AA-NYGC-M901-UORO623/2021|2021-04-24,7,3813,0.0018358248098610018,2021-04-24,2021-04-24,485,0.9976452119309263
IDN/10752101034/2021|2021-09-29,6,2552,0.0023510971786833857,2021-09-29,2021-09-29,643,0.6677132391418106
BRA/935/2020|2020-04-29,2,3702,5.402485143165856e-4,2020-04-29,2020-04-29,125,0.9686028257456829
EGY/CUNCI-HGC9I021/2020|2020-12-25,4,3822,0.0010465724751439038,2020-12-25,2020-12-25,365,1
MAR/Morocco_HMIMV_279CC/2020|2020-07-01,2,3822,5.232862375719519e-4,2020-07-01,2020-07-01,188,1
IND/GBRC438/2020|2020-11-10,1,3822,2.6164311878597594e-4,2020-11-10,2020-11-10,320,1
ETH/39379_S7_L001_1/2020|2020-12-20,1,3819,2.618486514794449e-4,2020-12-20,2020-12-20,360,0.9992150706436421
EGY/PHARCO-ARMY26/2021|2021-02-09,5,3819,0.0013092432573972245,2021-02-09,2021-02-09,411,0.9992150706436421
NGA/CV3488/2021|2021-11-10,9,3816,0.0023584905660377358,2021-11-10,2021-11-10,685,0.9984301412872841
Japan/Donner424/2021|2021-02-15,3,3702,8.103727714748784e-4,2021-02-15,2021-02-15,417,0.9686028257456829
USA/MI-CDC-STM-000064326/2021|2021-04-28,6,3819,0.0015710919088766694,2021-04-28,2021-04-28,489,0.9992150706436421
IND/INSACOG-GBRC1605/2021|2021-08-21,7,3783,0.0018503832936822627,2021-08-21,2021-08-21,604,0.9897959183673469
PHL/COVID58693/2021|2021-04-08,9,3776,0.0023834745762711866,2021-04-08,2021-04-08,469,0.9879644165358451
RUS/Podolsk/2021|2021-10-08,8,3816,0.0020964360587002098,2021-10-08,2021-10-08,652,0.9984301412872841
Japan/Donner236/2020|2020-12-21,2,3821,5.234231876472127e-4,2020-12-21,2020-12-21,361,0.999738356881214
IND/GBRC486a/2020|2020-11-24,1,3819,2.618486514794449e-4,2020-11-24,2020-11-24,334,0.9992150706436421
IND/GBRC554/2021|2021-01-09,3,3822,7.849293563579278e-4,2021-01-09,2021-01-09,380,1
CHN/LA-5165/2021|2021-05-14,1,3822,2.6164311878597594e-4,2021-05-14,2021-05-14,505,1
IND/GBRC514/2020|2020-11-25,3,3822,7.849293563579278e-4,2020-11-25,2020-11-25,335,1
CHN/SH-P188-4-North-America-Mexico/2020|2020-07-15,2,3822,5.232862375719519e-4,2020-07-15,2020-07-15,202,1
ZAF/NHLS-UCT-GP-6235/2021|2021-04-17,7,3608,0.0019401330376940134,2021-04-17,2021-04-17,478,0.9440083725798012
NZL/20VR3131/2020|2020-06-16,1,3604,2.774694783573807e-4,2020-06-16,2020-06-16,173,0.9429618001046572
MEX/CHH_0279/2021|2021-03-26,7,3813,0.0018358248098610018,2021-03-26,2021-03-26,456,0.9976452119309263
IND/INSACOG-GBRC1517/2021|2021-07-27,6,3816,0.0015723270440251573,2021-07-27,2021-07-27,579,0.9984301412872841
TUR/ERAGEM-DEL-1103/2021|2021-10-05,9,3816,0.0023584905660377358,2021-10-05,2021-10-05,649,0.9984301412872841
CHN/SH-P175-4-Asia-UAE/2020|2020-05-16,1,3822,2.6164311878597594e-4,2020-05-16,2020-05-16,142,1
CHN/SH-P196-A-4-Europe-UK/2020|2020-08-31,1,3822,2.6164311878597594e-4,2020-08-31,2020-08-31,249,1
ZAF/NHLS-UCT-GS-3887/2020|2020-06-15,1,3822,2.6164311878597594e-4,2020-06-15,2020-06-15,172,1
PAK/JRCGR_SCV-69/2020|2020-11-21,4,3822,0.0010465724751439038,2020-11-21,2020-11-21,331,1
PHL/COVID58228/2021|2021-04-07,9,3701,0.002431775195893002,2021-04-07,2021-04-07,468,0.968341182626897
MEX/SIN-3_ID2503/2021|2021-05-22,10,3815,0.002621231979030144,2021-05-22,2021-05-22,513,0.9981684981684982
USA/CO-CDPHE-2101817209/2021|2021-09-22,10,3816,0.002620545073375262,2021-09-22,2021-09-22,636,0.9984301412872841
NGA/BCVL-22773/2021|2021-02-03,7,3813,0.0018358248098610018,2021-02-03,2021-02-03,405,0.9976452119309263
CHN/6172/2021|2021-06-01,8,3816,0.0020964360587002098,2021-06-01,2021-06-01,523,0.9984301412872841
USA/MA-CDCBI-CRSP_OBD3SVQYW4KIP24W/2021|2021-10-29,8,3816,0.0020964360587002098,2021-10-29,2021-10-29,673,0.9984301412872841
CHN/6240/2021|2021-06-05,8,3798,0.00210637177461822,2021-06-05,2021-06-05,527,0.9937205651491365
BRA/ViroUNIFESP-V141-2-B/2020|2020-10-24,3,3637,8.248556502612042e-4,2020-10-24,2020-10-24,303,0.9515960230245945
CHN/S191-2033-041191/2021|2021-08-18,9,3816,0.0023584905660377358,2021-08-18,2021-08-18,601,0.9984301412872841
CHN/S230-3534-437974/2021|2021-12-08,7,3816,0.0018343815513626835,2021-12-08,2021-12-08,713,0.9984301412872841
CHN/SH-P179-4-Asia-India/2020|2020-06-21,1,3822,2.6164311878597594e-4,2020-06-21,2020-06-21,178,1
OZ061296|2021-01-27,14,3822,0.003663003663003663,2021-01-27,2021-01-27,398,1
CAN/KB-D-002/2021|2021-12-28,8,3814,0.002097535395909806,2021-12-28,2021-12-28,733,0.9979068550497122
PAK/241456/2021|2021-10-05,6,3354,0.0017889087656529517,2021-10-05,2021-10-05,649,0.8775510204081632
CHN/S150-1309-249759/2021|2021-04-14,5,3822,0.0013082155939298796,2021-04-14,2021-04-14,475,1
RUS/RUSPrimorye_6706/2021|2021-05-31,8,3816,0.0020964360587002098,2021-05-31,2021-05-31,522,0.9984301412872841
GIN/C3/2020|2020-06-14,1,3822,2.6164311878597594e-4,2020-06-14,2020-06-14,171,1
Pakistan/UHS2-Pak-465/2021|2021-07-01,7,3322,0.002107164358819988,2021-07-01,2021-07-01,553,0.869178440607012
NGA/CV3069/2021|2021-09-06,7,3767,0.0018582426333952748,2021-09-06,2021-09-06,620,0.9856096284667714
KEN/SS4133/2021|2021-10-25,9,3816,0.0023584905660377358,2021-10-25,2021-10-25,669,0.9984301412872841
ETH/AH-001/2020|2020-12-19,4,3822,0.0010465724751439038,2020-12-19,2020-12-19,359,1
CHN/S144-1283-244097/2021|2021-04-08,4,3822,0.0010465724751439038,2021-04-08,2021-04-08,469,1
LR963435|2020-04-01,1,3604,2.774694783573807e-4,2020-04-01,2020-04-01,97,0.9429618001046572
LR963466|2020-03-01,1,2968,3.3692722371967657e-4,2020-03-01,2020-03-01,66,0.7765567765567766
PAK/GL-NIBD-04/2020|2020-10-15,5,3822,0.0013082155939298796,2020-10-15,2020-10-15,294,1
EGY/EGY-ARMY-MCL005/2020|2020-11-19,4,3822,0.0010465724751439038,2020-11-19,2020-11-19,329,1
EGY/EGY-ARMY-MCL011/2020|2020-11-19,1,3822,2.6164311878597594e-4,2020-11-19,2020-11-19,329,1
IND/isolate1469/2020|2020-06-30,1,3821,2.6171159382360636e-4,2020-06-30,2020-06-30,187,0.999738356881214
IND/GBRC457/2020|2020-12-26,7,3813,0.0018358248098610018,2020-12-26,2020-12-26,366,0.9976452119309263
COL/SEC-1541G/2021|2021-07-24,6,3046,0.001969796454366382,2021-07-24,2021-07-24,576,0.7969649398220827
NGA/BCVL-23930/2021|2021-02-14,8,3813,0.002098085496984002,2021-02-14,2021-02-14,416,0.9976452119309263
USA/CA-CDPH-3000112373/2021|2021-06-29,6,3581,0.0016755096341803965,2021-06-29,2021-06-29,551,0.9369440083725799
Iraq/KR-SEARCH-119928/2021|2021-06-28,7,3788,0.0018479408658922914,2021-06-28,2021-06-28,550,0.9911041339612768
IRL/AIIDV1752/2021|2021-02-24,10,3593,0.0027831895352073478,2021-02-24,2021-02-24,426,0.9400837257980115
IDN/10752101005/2021|2021-03-04,2,3822,5.232862375719519e-4,2021-03-04,2021-03-04,434,1
IDN/10752101025/2021|2021-08-25,8,2566,0.003117692907248636,2021-08-25,2021-08-25,608,0.6713762428048142
SouthAfrica/NHLS-UCT-GS-B053/2021|2021-01-03,9,3629,0.002480022044640397,2021-01-03,2021-01-03,374,0.9495028780743067
Netherlands/Loon_op_zand_1363512/2020|2020-02-29,0,3822,0,2020-02-29,2020-02-29,65,1
VNM/nCoV-19-02S/2020|2020-01-22,0,3822,0,2020-01-22,2020-01-22,27,1
AUS/VIC13/2020|2020-01-31,0,3585,0,2020-01-31,2020-01-31,36,0.9379905808477237
IND/GBRC50/2020|2020-04-30,1,3822,2.6164311878597594e-4,2020-04-30,2020-04-30,126,1
IND/GBRC43/2020|2020-04-29,2,3822,5.232862375719519e-4,2020-04-29,2020-04-29,125,1
BGD/akbiomed_01/2020|2020-04-25,1,3822,2.6164311878597594e-4,2020-04-25,2020-04-25,121,1
BGD/DNAS_isl_116/2020|2020-05-24,2,3822,5.232862375719519e-4,2020-05-24,2020-05-24,150,1
IND/GBRC223a/2020|2020-06-08,3,3822,7.849293563579278e-4,2020-06-08,2020-06-08,165,1
IND/GBRC212/2020|2020-06-11,1,3822,2.6164311878597594e-4,2020-06-11,2020-06-11,168,1
PHL/COVID-3493/2020|2020-06-29,1,3822,2.6164311878597594e-4,2020-06-29,2020-06-29,186,1
IND/GBRC332a/2020|2020-07-27,3,3822,7.849293563579278e-4,2020-07-27,2020-07-27,214,1
IRQ/USAFSAM-S071/2020|2020-06-16,2,3822,5.232862375719519e-4,2020-06-16,2020-06-16,173,1
NGA/NG57839/2020|2020-03-22,1,3822,2.6164311878597594e-4,2020-03-22,2020-03-22,87,1
TUR/KOC-IST-OD5/2020|2020-06-21,2,3822,5.232862375719519e-4,2020-06-21,2020-06-21,178,1
CHN/SH-P174-4-Asia-UAE/2020|2020-05-04,1,3822,2.6164311878597594e-4,2020-05-04,2020-05-04,130,1
BGD/B_211014_06.fasta/2021|2021-10-14,7,3814,0.0018353434714210803,2021-10-14,2021-10-14,658,0.9979068550497122
SOM/NAMRU3_Mog_18/2021|2021-02-28,7,3813,0.0018358248098610018,2021-02-28,2021-02-28,430,0.9976452119309263
CHN/IME-HZ01/2020|2020-01-22,0,3822,0,2020-01-22,2020-01-22,27,1
HongKong/17_2201/2020|2020-02-03,0,3688,0,2020-02-03,2020-02-03,39,0.9649398220826793
CHN/Wuhan_IME-WH03/2019|2019-12-30,1,3822,2.6164311878597594e-4,2019-12-30,2019-12-30,4,1
IND/GMCTC469/2020|2020-03-20,1,3822,2.6164311878597594e-4,2020-03-20,2020-03-20,85,1
IND/GBRC165/2020|2020-05-27,3,3822,7.849293563579278e-4,2020-05-27,2020-05-27,153,1
DEU/NRW-29/2020|2020-03-15,1,3822,2.6164311878597594e-4,2020-03-15,2020-03-15,80,1
IND/GBRC286/2020|2020-07-03,1,3822,2.6164311878597594e-4,2020-07-03,2020-07-03,190,1
VEN/1Z/2020|2020-03-16,2,3822,5.232862375719519e-4,2020-03-16,2020-03-16,81,1
PHL/COVID-3563/2020|2020-06-29,2,3822,5.232862375719519e-4,2020-06-29,2020-06-29,186,1
PHL/COVID-5698/2020|2020-07-16,2,3822,5.232862375719519e-4,2020-07-16,2020-07-16,203,1
PHL/COVID-5127/2020|2020-07-14,2,3822,5.232862375719519e-4,2020-07-14,2020-07-14,201,1
IND/GBRC335a/2020|2020-07-06,2,3822,5.232862375719519e-4,2020-07-06,2020-07-06,193,1
IRN/COVID19-IRVSH3/2020|2020-05-01,2,3822,5.232862375719519e-4,2020-05-01,2020-05-01,127,1
IND/GBRC427a/2020|2020-07-14,3,3822,7.849293563579278e-4,2020-07-14,2020-07-14,201,1
MW294011|2020-10-26,1,3822,2.6164311878597594e-4,2020-10-26,2020-10-26,305,1
RUS/5473/2020|2020-08-11,5,3807,0.001313370107696349,2020-08-11,2020-08-11,229,0.9960753532182104
BGD/NGRI-R4-O17/2020|2020-08-12,3,3822,7.849293563579278e-4,2020-08-12,2020-08-12,230,1
SAU/KAIMRC-S539/2021|2021-01-31,5,3822,0.0013082155939298796,2021-01-31,2021-01-31,402,1
IND/19/2021|2021-12-23,10,3822,0.0026164311878597592,2021-12-23,2021-12-23,728,1
LKA/COV53/2020|2020-03-10,1,3822,2.6164311878597594e-4,2020-03-10,2020-03-10,75,1
MAR/15N/2020|2020-05-15,1,3822,2.6164311878597594e-4,2020-05-15,2020-05-15,141,1
IND/GBRC260b/2020|2020-06-11,1,3822,2.6164311878597594e-4,2020-06-11,2020-06-11,168,1
Guatemala/UN-CDC-3536657-001/2020|2020-03-18,1,3822,2.6164311878597594e-4,2020-03-18,2020-03-18,83,1
IND/GBRC-368a/2020|2020-06-18,3,3822,7.849293563579278e-4,2020-06-18,2020-06-18,175,1
IND/nimh-11071/2020|2020-05-04,1,3822,2.6164311878597594e-4,2020-05-04,2020-05-04,130,1
BEL/GHB-03021/2020|2020-02-03,1,3780,2.6455026455026457e-4,2020-02-03,2020-02-03,39,0.989010989010989
TWN/CGMH-CGU-36/2020|2020-09-17,2,3822,5.232862375719519e-4,2020-09-17,2020-09-17,266,1
NGA/CV668/2020|2020-12-20,5,3822,0.0013082155939298796,2020-12-20,2020-12-20,360,1
BGD/Laila_502/2021|2021-11-14,10,3816,0.002620545073375262,2021-11-14,2021-11-14,689,0.9984301412872841
CHN/5645/2021|2021-05-26,8,3816,0.0020964360587002098,2021-05-26,2021-05-26,517,0.9984301412872841
TZA/KIDH-03B03/2021|2021-04-26,8,3813,0.002098085496984002,2021-04-26,2021-04-26,487,0.9976452119309263
OM065379|2020-02-07,0,3822,0,2020-02-07,2020-02-07,43,1
